Analysis	source	term_id	term_name	FDR	Fold_Enrichment	query	significant	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	source_order	parents	evidence_codes	intersection
CTL_individual__20pct__recurrent	GO:BP	GO:0009124	nucleoside monophosphate biosynthetic process	0.5704457451481972	2.5682498930252464	query_1	TRUE	0.5704457451481972	57	123	1	0.008130081300813009	0.017543859649122806	18006	3141		IBA IEA	SORBI_3006G278500
CTL_individual__20pct__recurrent	GO:BP	GO:0009719	response to endogenous stimulus	0.5704457451481972	1.254261575663492	query_1	TRUE	0.5704457451481972	817	123	7	0.056910569105691054	0.008567931456548347	18006	3457		IEA,IBA,IBA IEA,IBA IEA,IEA,IEA,IEA	SORBI_3001G222700,SORBI_3001G224000,SORBI_3001G259400,SORBI_3001G259600,SORBI_3006G044600,SORBI_3007G071500,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0006857	oligopeptide transport	0.5704457451481972	2.5239697224558455	query_1	TRUE	0.5704457451481972	58	123	1	0.008130081300813009	0.017241379310344827	18006	2392		IEA	SORBI_3001G223100
CTL_individual__20pct__recurrent	GO:BP	GO:0006820	monoatomic anion transport	0.5712593462040497	2.4811905746176106	query_1	TRUE	0.5712593462040497	59	123	1	0.008130081300813009	0.01694915254237288	18006	2369		IEA	SORBI_3008G132300
CTL_individual__20pct__recurrent	GO:BP	GO:0006900	vesicle budding from membrane	0.5712593462040497	2.4811905746176106	query_1	TRUE	0.5712593462040497	59	123	1	0.008130081300813009	0.01694915254237288	18006	2422		IBA	SORBI_3005G114800
CTL_individual__20pct__recurrent	GO:BP	GO:0007033	vacuole organization	0.5712593462040497	2.4811905746176106	query_1	TRUE	0.5712593462040497	59	123	1	0.008130081300813009	0.01694915254237288	18006	2505		IBA	SORBI_3006G046700
CTL_individual__20pct__recurrent	GO:BP	GO:0046486	glycerolipid metabolic process	0.5712593462040497	1.6826464816372304	query_1	TRUE	0.5712593462040497	174	123	2	0.016260162601626018	0.011494252873563218	18006	11358		IEA,IEA	SORBI_3008G062300,SORBI_3008G062400
CTL_individual__20pct__recurrent	GO:BP	GO:0019751	polyol metabolic process	0.5712593462040497	2.4811905746176106	query_1	TRUE	0.5712593462040497	59	123	1	0.008130081300813009	0.01694915254237288	18006	5631		IEA	SORBI_3008G062300
CTL_individual__20pct__recurrent	GO:BP	GO:0010605	negative regulation of macromolecule metabolic process	0.5822028643396929	1.35546522131888	query_1	TRUE	0.5822028643396929	432	123	4	0.032520325203252036	0.009259259259259259	18006	4066		IEA,IBA,IBA IEA,IEA	SORBI_3001G222300,SORBI_3002G039600,SORBI_3002G043000,SORBI_3006G278600
CTL_individual__20pct__recurrent	GO:BP	GO:0040029	epigenetic regulation of gene expression	0.5822028643396929	2.3998400639744104	query_1	TRUE	0.5822028643396929	61	123	1	0.008130081300813009	0.01639344262295082	18006	9282		IBA	SORBI_3008G132600
CTL_individual__20pct__recurrent	GO:BP	GO:0071897	DNA biosynthetic process	0.5847893643172769	2.3611329661683715	query_1	TRUE	0.5847893643172769	62	123	1	0.008130081300813009	0.016129032258064516	18006	15825		IBA	SORBI_3002G039600
CTL_individual__20pct__recurrent	GO:BP	GO:0051052	regulation of DNA metabolic process	0.5847893643172769	2.3611329661683715	query_1	TRUE	0.5847893643172769	62	123	1	0.008130081300813009	0.016129032258064516	18006	12591		IBA	SORBI_3002G039600
CTL_individual__20pct__recurrent	GO:BP	GO:0042180	ketone metabolic process	0.5847893643172769	2.3611329661683715	query_1	TRUE	0.5847893643172769	62	123	1	0.008130081300813009	0.016129032258064516	18006	9366		IEA	SORBI_3002G042400
CTL_individual__20pct__recurrent	GO:BP	GO:0009966	regulation of signal transduction	0.5856685069884312	1.6265582655826558	query_1	TRUE	0.5856685069884312	180	123	2	0.016260162601626018	0.011111111111111112	18006	3643		IBA IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600
CTL_individual__20pct__recurrent	GO:BP	GO:0023051	regulation of signaling	0.5856685069884312	1.6175717558280558	query_1	TRUE	0.5856685069884312	181	123	2	0.016260162601626018	0.011049723756906077	18006	6204		IBA IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600
CTL_individual__20pct__recurrent	GO:BP	GO:0045786	negative regulation of cell cycle	0.5856685069884312	2.32365466511808	query_1	TRUE	0.5856685069884312	63	123	1	0.008130081300813009	0.015873015873015872	18006	10846		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0010646	regulation of cell communication	0.5856685069884312	1.6175717558280558	query_1	TRUE	0.5856685069884312	181	123	2	0.016260162601626018	0.011049723756906077	18006	4105		IBA IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600
CTL_individual__20pct__recurrent	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.5872400439435526	2.28734756097561	query_1	TRUE	0.5872400439435526	64	123	1	0.008130081300813009	0.015625	18006	12697		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0048193	Golgi vesicle transport	0.5872400439435526	1.5998933759829403	query_1	TRUE	0.5872400439435526	183	123	2	0.016260162601626018	0.01092896174863388	18006	11725		IBA,IBA IEA	SORBI_3001G357400,SORBI_3005G114800
CTL_individual__20pct__recurrent	GO:BP	GO:0033036	macromolecule localization	0.5872400439435526	1.2127002453456486	query_1	TRUE	0.5872400439435526	845	123	7	0.056910569105691054	0.008284023668639054	18006	7480		IBA,IBA IEA,IEA,IBA IEA,IEA,IEA,IBA	SORBI_3001G357400,SORBI_3002G043300,SORBI_3005G114800,SORBI_3006G040500,SORBI_3006G046700,SORBI_3006G047100,SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0031669	cellular response to nutrient levels	0.5872400439435526	2.28734756097561	query_1	TRUE	0.5872400439435526	64	123	1	0.008130081300813009	0.015625	18006	6809		IEA	SORBI_3001G259100
CTL_individual__20pct__recurrent	GO:BP	GO:0006325	chromatin organization	0.6029044250077897	1.3897807965421427	query_1	TRUE	0.6029044250077897	316	123	3	0.024390243902439025	0.00949367088607595	18006	2014		IEA,IEA,IBA	SORBI_3002G043100,SORBI_3006G080300,SORBI_3008G132600
CTL_individual__20pct__recurrent	GO:BP	GO:1901701	cellular response to oxygen-containing compound	0.6042719547977597	1.3853966299915366	query_1	TRUE	0.6042719547977597	317	123	3	0.024390243902439025	0.00946372239747634	18006	20238		IBA IEA,IBA IEA,IEA	SORBI_3001G259400,SORBI_3001G259600,SORBI_3002G042400
CTL_individual__20pct__recurrent	GO:BP	GO:0006970	response to osmotic stress	0.6087555586206889	1.5409499358151477	query_1	TRUE	0.6087555586206889	190	123	2	0.016260162601626018	0.010526315789473684	18006	2466		IEA,IEA	SORBI_3001G222600,SORBI_3001G222700
CTL_individual__20pct__recurrent	GO:BP	GO:0009892	negative regulation of metabolic process	0.6087555586206889	1.295488884092381	query_1	TRUE	0.6087555586206889	452	123	4	0.032520325203252036	0.008849557522123894	18006	3591		IEA,IBA,IBA IEA,IEA	SORBI_3001G222300,SORBI_3002G039600,SORBI_3002G043000,SORBI_3006G278600
CTL_individual__20pct__recurrent	GO:BP	GO:0070887	cellular response to chemical stimulus	0.6155944699311557	1.1846609333145355	query_1	TRUE	0.6155944699311557	865	123	7	0.056910569105691054	0.008092485549132947	18006	15231		IBA,IBA IEA,IBA IEA,IEA,IEA,IEA,IEA	SORBI_3001G224000,SORBI_3001G259400,SORBI_3001G259600,SORBI_3002G042400,SORBI_3006G277550,SORBI_3006G277700,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0042594	response to starvation	0.6189023823724081	2.091289198606272	query_1	TRUE	0.6189023823724081	70	123	1	0.008130081300813009	0.014285714285714285	18006	9600		IEA	SORBI_3001G259100
CTL_individual__20pct__recurrent	GO:BP	GO:0045859	regulation of protein kinase activity	0.6206348517203167	2.0618344211611133	query_1	TRUE	0.6206348517203167	71	123	1	0.008130081300813009	0.014084507042253521	18006	10898		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0006778	porphyrin-containing compound metabolic process	0.6206348517203167	2.0618344211611133	query_1	TRUE	0.6206348517203167	71	123	1	0.008130081300813009	0.014084507042253521	18006	2336		IBA IEA	SORBI_3006G049200
CTL_individual__20pct__recurrent	GO:BP	GO:0018205	peptidyl-lysine modification	0.6206348517203167	2.0618344211611133	query_1	TRUE	0.6206348517203167	71	123	1	0.008130081300813009	0.014084507042253521	18006	5107		IBA	SORBI_3008G131500
CTL_individual__20pct__recurrent	GO:BP	GO:0043549	regulation of kinase activity	0.6272605901156562	2.0053458068827266	query_1	TRUE	0.6272605901156562	73	123	1	0.008130081300813009	0.0136986301369863	18006	10083		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0001510	RNA methylation	0.6272605901156562	2.0053458068827266	query_1	TRUE	0.6272605901156562	73	123	1	0.008130081300813009	0.0136986301369863	18006	312		IEA	SORBI_3002G043000
CTL_individual__20pct__recurrent	GO:BP	GO:0006418	tRNA aminoacylation for protein translation	0.6272605901156562	2.0053458068827266	query_1	TRUE	0.6272605901156562	73	123	1	0.008130081300813009	0.0136986301369863	18006	2067		IBA IEA	SORBI_3002G042500
CTL_individual__20pct__recurrent	GO:BP	GO:0033013	tetrapyrrole metabolic process	0.6272605901156562	2.0053458068827266	query_1	TRUE	0.6272605901156562	73	123	1	0.008130081300813009	0.0136986301369863	18006	7463		IBA IEA	SORBI_3006G049200
CTL_individual__20pct__recurrent	GO:BP	GO:0046907	intracellular transport	0.6286001119316292	1.2118397674042967	query_1	TRUE	0.6286001119316292	604	123	5	0.04065040650406504	0.008278145695364239	18006	11590		IBA,IBA IEA,IBA IEA,IEA,IBA	SORBI_3001G357400,SORBI_3002G043300,SORBI_3005G114800,SORBI_3006G046700,SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0009123	nucleoside monophosphate metabolic process	0.636980536362083	1.951869918699187	query_1	TRUE	0.636980536362083	75	123	1	0.008130081300813009	0.013333333333333334	18006	3140		IBA IEA	SORBI_3006G278500
CTL_individual__20pct__recurrent	GO:BP	GO:0048437	floral organ development	0.6383029814317698	1.9261874197689346	query_1	TRUE	0.6383029814317698	76	123	1	0.008130081300813009	0.013157894736842105	18006	11889		IEA	SORBI_3001G222700
CTL_individual__20pct__recurrent	GO:BP	GO:0043039	tRNA aminoacylation	0.6383029814317698	1.9261874197689346	query_1	TRUE	0.6383029814317698	76	123	1	0.008130081300813009	0.013157894736842105	18006	9826		IBA IEA	SORBI_3002G042500
CTL_individual__20pct__recurrent	GO:BP	GO:0045229	external encapsulating structure organization	0.6383029814317698	1.237972464291239	query_1	TRUE	0.6383029814317698	473	123	4	0.032520325203252036	0.008456659619450317	18006	10571		IEA,IBA,IEA,IEA	SORBI_3001G222700,SORBI_3006G277700,SORBI_3008G131300,SORBI_3009G111000
CTL_individual__20pct__recurrent	GO:BP	GO:0009628	response to abiotic stimulus	0.6403083500832867	1.1488023624630865	query_1	TRUE	0.6403083500832867	892	123	7	0.056910569105691054	0.007847533632286996	18006	3392		IEA,IEA,IEA,IEA,IEA,IEA,IEA	SORBI_3001G222600,SORBI_3001G222700,SORBI_3001G259100,SORBI_3002G039600,SORBI_3002G041400,SORBI_3002G043100,SORBI_3006G049200
CTL_individual__20pct__recurrent	GO:BP	GO:0043038	amino acid activation	0.6405375770203454	1.9011719987329747	query_1	TRUE	0.6405375770203454	77	123	1	0.008130081300813009	0.012987012987012988	18006	9825		IBA IEA	SORBI_3002G042500
CTL_individual__20pct__recurrent	GO:BP	GO:0044238	primary metabolic process	0.6405375770203454	1.0231504747651634	query_1	TRUE	0.6405375770203454	11017	123	77	0.6260162601626016	0.006989198511391486	18006	10236		IBA,IEA,IBA IEA,IEA,IEA,IBA,IBA,IBA,IEA,IBA,IBA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IBA,IBA,IBA IEA,IBA,IBA,IEA,IEA,IBA,IBA IEA,IBA,IEA,IBA,IBA IEA,IBA,IBA,IBA IEA,IBA,IEA,IEA,IBA IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA,IEA,IEA,IBA IEA,IBA IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA,IBA,IEA,IEA,IBA IEA	SORBI_3001G222200,SORBI_3001G222300,SORBI_3001G222700,SORBI_3001G224000,SORBI_3001G225700,SORBI_3001G254200,SORBI_3001G259000,SORBI_3001G355000,SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G357200,SORBI_3001G357300,SORBI_3001G357900,SORBI_3002G039600,SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042500,SORBI_3002G042600,SORBI_3002G043000,SORBI_3002G044000,SORBI_3002G148166,SORBI_3004G130001,SORBI_3004G137601,SORBI_3005G110463,SORBI_3005G152200,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042500,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G047200,SORBI_3006G047400,SORBI_3006G048925,SORBI_3006G049200,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G049900,SORBI_3006G080300,SORBI_3006G248100,SORBI_3006G277900,SORBI_3006G278500,SORBI_3006G278600,SORBI_3006G279100,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071100,SORBI_3007G071300,SORBI_3007G071400,SORBI_3007G071600,SORBI_3007G090412,SORBI_3007G090421,SORBI_3007G101500,SORBI_3007G110500,SORBI_3007G110700,SORBI_3007G112100,SORBI_3008G062200,SORBI_3008G062300,SORBI_3008G062400,SORBI_3008G062500,SORBI_3008G095500,SORBI_3008G096200,SORBI_3008G096300,SORBI_3008G131300,SORBI_3008G131400,SORBI_3008G131500,SORBI_3008G131651,SORBI_3008G131800,SORBI_3008G132700,SORBI_3008G133100,SORBI_3008G133200,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111000,SORBI_3009G111200,SORBI_3009G111400
CTL_individual__20pct__recurrent	GO:BP	GO:0001932	regulation of protein phosphorylation	0.6407563003288361	1.8767979987492185	query_1	TRUE	0.6407563003288361	78	123	1	0.008130081300813009	0.01282051282051282	18006	533		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0009639	response to red or far red light	0.6407563003288361	1.8767979987492185	query_1	TRUE	0.6407563003288361	78	123	1	0.008130081300813009	0.01282051282051282	18006	3400		IEA	SORBI_3002G043100
CTL_individual__20pct__recurrent	GO:BP	GO:0051049	regulation of transport	0.6407563003288361	1.8767979987492185	query_1	TRUE	0.6407563003288361	78	123	1	0.008130081300813009	0.01282051282051282	18006	12588		IBA	SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0042325	regulation of phosphorylation	0.6514038893645892	1.829878048780488	query_1	TRUE	0.6514038893645892	80	123	1	0.008130081300813009	0.0125	18006	9444		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0032101	regulation of response to external stimulus	0.6626283180441511	1.763737878342639	query_1	TRUE	0.6626283180441511	83	123	1	0.008130081300813009	0.012048192771084338	18006	6887		IEA	SORBI_3006G039800
CTL_individual__20pct__recurrent	GO:BP	GO:0009873	ethylene-activated signaling pathway	0.6626283180441511	1.763737878342639	query_1	TRUE	0.6626283180441511	83	123	1	0.008130081300813009	0.012048192771084338	18006	3579		IEA	SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0009152	purine ribonucleotide biosynthetic process	0.6626283180441511	1.763737878342639	query_1	TRUE	0.6626283180441511	83	123	1	0.008130081300813009	0.012048192771084338	18006	3169		IBA IEA	SORBI_3006G278500
CTL_individual__20pct__recurrent	GO:BP	GO:0002831	regulation of response to biotic stimulus	0.6626283180441511	1.763737878342639	query_1	TRUE	0.6626283180441511	83	123	1	0.008130081300813009	0.012048192771084338	18006	1295		IEA	SORBI_3006G039800
CTL_individual__20pct__recurrent	GO:BP	GO:0098869	cellular oxidant detoxification	0.6657377115548231	1.349218837810498	query_1	TRUE	0.6657377115548231	217	123	2	0.016260162601626018	0.009216589861751152	18006	17680		IEA,IEA	SORBI_3006G277550,SORBI_3006G277700
CTL_individual__20pct__recurrent	GO:BP	GO:0000041	transition metal ion transport	0.6674850601737595	1.7222381635581065	query_1	TRUE	0.6674850601737595	85	123	1	0.008130081300813009	0.011764705882352941	18006	15		IEA	SORBI_3008G096300
CTL_individual__20pct__recurrent	GO:BP	GO:0043085	positive regulation of catalytic activity	0.6674850601737595	1.7222381635581065	query_1	TRUE	0.6674850601737595	85	123	1	0.008130081300813009	0.011764705882352941	18006	9854		IBA	SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0071369	cellular response to ethylene stimulus	0.6674850601737595	1.7222381635581065	query_1	TRUE	0.6674850601737595	85	123	1	0.008130081300813009	0.011764705882352941	18006	15485		IEA	SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:1901700	response to oxygen-containing compound	0.6676520898576936	1.1454635673117295	query_1	TRUE	0.6676520898576936	639	123	5	0.04065040650406504	0.00782472613458529	18006	20237		IEA,IBA IEA,IBA IEA,IEA,IEA	SORBI_3001G222700,SORBI_3001G259400,SORBI_3001G259600,SORBI_3002G042400,SORBI_3006G044600
CTL_individual__20pct__recurrent	GO:BP	GO:0044093	positive regulation of molecular function	0.6698169545592086	1.702212138400454	query_1	TRUE	0.6698169545592086	86	123	1	0.008130081300813009	0.011627906976744186	18006	10218		IBA	SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0006952	defense response	0.671555279804761	1.1054279474833584	query_1	TRUE	0.671555279804761	927	123	7	0.056910569105691054	0.007551240560949299	18006	2452		IBA IEA,IBA IEA,IEA,IBA,IEA,IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600,SORBI_3006G039800,SORBI_3006G278300,SORBI_3007G112200,SORBI_3008G131900,SORBI_3008G132000
CTL_individual__20pct__recurrent	GO:BP	GO:0051338	regulation of transferase activity	0.6720861938064401	1.6826464816372304	query_1	TRUE	0.6720861938064401	87	123	1	0.008130081300813009	0.011494252873563218	18006	12763		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0009737	response to abscisic acid	0.6779340619784733	1.3012466124661248	query_1	TRUE	0.6779340619784733	225	123	2	0.016260162601626018	0.008888888888888889	18006	3474		IEA,IEA	SORBI_3001G222700,SORBI_3006G044600
CTL_individual__20pct__recurrent	GO:BP	GO:1901293	nucleoside phosphate biosynthetic process	0.6779340619784733	1.3012466124661248	query_1	TRUE	0.6779340619784733	225	123	2	0.016260162601626018	0.008888888888888889	18006	19980		IBA IEA,IBA	SORBI_3006G278500,SORBI_3008G132700
CTL_individual__20pct__recurrent	GO:BP	GO:0015698	inorganic anion transport	0.6781497192276	1.6448342011510004	query_1	TRUE	0.6781497192276	89	123	1	0.008130081300813009	0.011235955056179775	18006	4579		IEA	SORBI_3008G132300
CTL_individual__20pct__recurrent	GO:BP	GO:0097305	response to alcohol	0.6785299825383385	1.2897818846029871	query_1	TRUE	0.6785299825383385	227	123	2	0.016260162601626018	0.00881057268722467	18006	17363		IEA,IEA	SORBI_3001G222700,SORBI_3006G044600
CTL_individual__20pct__recurrent	GO:BP	GO:0051174	regulation of phosphorus metabolic process	0.6785299825383385	1.6265582655826558	query_1	TRUE	0.6785299825383385	90	123	1	0.008130081300813009	0.011111111111111112	18006	12663		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:0032879	regulation of localization	0.6785299825383385	1.6265582655826558	query_1	TRUE	0.6785299825383385	90	123	1	0.008130081300813009	0.011111111111111112	18006	7364		IBA	SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0006644	phospholipid metabolic process	0.679463834352426	1.2841249465126232	query_1	TRUE	0.679463834352426	228	123	2	0.016260162601626018	0.008771929824561403	18006	2232		IEA,IEA	SORBI_3008G062300,SORBI_3008G062400
CTL_individual__20pct__recurrent	GO:BP	GO:0048646	anatomical structure formation involved in morphogenesis	0.6808446816645004	1.5911983032873809	query_1	TRUE	0.6808446816645004	92	123	1	0.008130081300813009	0.010869565217391304	18006	12055		IEA	SORBI_3001G222700
CTL_individual__20pct__recurrent	GO:BP	GO:0051649	establishment of localization in cell	0.6808446816645004	1.1157792980368828	query_1	TRUE	0.6808446816645004	656	123	5	0.04065040650406504	0.007621951219512195	18006	12938		IBA,IBA IEA,IBA IEA,IEA,IBA	SORBI_3001G357400,SORBI_3002G043300,SORBI_3005G114800,SORBI_3006G046700,SORBI_3006G050000
