condition	LayerGroup	GeneID	Recurrence
LIN	individual	SORBI_3010G055400	3
LIN	individual	SORBI_3010G055500	3
LIN	individual	SORBI_3010G055600	3
LIN	individual	SORBI_3010G055700	3
LIN	individual	SORBI_3010G055800	3
LIN	individual	SORBI_3010G055900	3
LIN	individual	SORBI_3010G056000	3
LIN	individual	SORBI_3010G056100	3
LIN	individual	SORBI_3010G056200	3
LIN	individual	SORBI_3010G056300	3
LIN	individual	SORBI_3010G056500	3
LIN	individual	SORBI_3010G056600	3
LIN	individual	SORBI_3010G056700	3
LIN	individual	SORBI_3010G056800	3
LIN	individual	SORBI_3010G056900	3
LIN	individual	SORBI_3010G057000	3
LIN	individual	SORBI_3010G057100	3
LIN	individual	SORBI_3010G057200	3
LIN	individual	SORBI_3010G057250	3
LIN	individual	SORBI_3010G057300	3
LIN	individual	SORBI_3010G057400	3
LIN	individual	SORBI_3010G057500	3
LIN	individual	SORBI_3010G057600	3
LIN	individual	SORBI_3010G057633	3
LIN	individual	SORBI_3010G057666	3
LIN	individual	SORBI_3010G057700	3
LIN	individual	SORBI_3010G057800	3
LIN	individual	SORBI_3010G058600	3
LIN	individual	SORBI_3010G058650	3
LIN	individual	SORBI_3010G058700	3
LIN	individual	SORBI_3010G059700	3
LIN	individual	SORBI_3010G108500	3
LIN	individual	SORBI_3010G116200	3
LIN	individual	SORBI_3010G116400	3
LIN	individual	SORBI_3010G117050	3
LIN	individual	SORBI_3010G120350	3
LIN	individual	SORBI_3010G125500	3
LIN	individual	SORBI_3010G125700	3
LIN	individual	SORBI_3010G125833	3
LIN	individual	SORBI_3010G125900	3
LIN	individual	SORBI_3010G126000	3
LIN	individual	SORBI_3010G126100	3
LIN	individual	SORBI_3010G126200	3
LIN	individual	SORBI_3010G132100	3
LIN	individual	SORBI_3010G132300	3
LIN	individual	SORBI_3010G132400	3
LIN	individual	SORBI_3010G132550	3
LIN	individual	SORBI_3010G132600	3
LIN	individual	SORBI_3010G132800	3
LIN	individual	SORBI_3010G132900	3
LIN	individual	SORBI_3010G135300	3
LIN	individual	SORBI_3010G135450	3
LIN	individual	SORBI_3010G136000	3
LIN	individual	SORBI_3010G142700	3
LIN	individual	SORBI_3010G149500	3
LIN	individual	SORBI_3010G149800	3
LIN	individual	SORBI_3010G150100	3
LIN	individual	SORBI_3010G150200	3
LIN	individual	SORBI_3010G151325	3
LIN	individual	SORBI_3010G153700	3
LIN	individual	SORBI_3010G153800	3
LIN	individual	SORBI_3010G157600	3
LIN	individual	SORBI_3010G157700	3
LIN	individual	SORBI_3010G157900	3
LIN	individual	SORBI_3010G158000	3
LIN	individual	SORBI_3010G158050	3
LIN	individual	SORBI_3010G158400	3
LIN	individual	SORBI_3010G159000	3
LIN	individual	SORBI_3010G169500	3
LIN	individual	SORBI_3010G172600	3
LIN	individual	SORBI_3010G172666	3
LIN	individual	SORBI_3010G221400	3
LIN	individual	SORBI_3010G222732	3
LIN	individual	SORBI_3010G223900	3
LIN	individual	SORBI_3010G224100	3
LIN	individual	SORBI_3010G224200	3
LIN	individual	SORBI_3010G224300	3
LIN	individual	SORBI_3010G224400	3
LIN	individual	SORBI_3010G224501	3
LIN	individual	SORBI_3001G009600	2
LIN	individual	SORBI_3001G009700	2
LIN	individual	SORBI_3001G011400	2
LIN	individual	SORBI_3001G011600	2
LIN	individual	SORBI_3001G012400	2
LIN	individual	SORBI_3001G022700	2
LIN	individual	SORBI_3001G025600	2
LIN	individual	SORBI_3001G025700	2
LIN	individual	SORBI_3001G025900	2
LIN	individual	SORBI_3001G026000	2
LIN	individual	SORBI_3001G026100	2
LIN	individual	SORBI_3001G026200	2
LIN	individual	SORBI_3001G035200	2
LIN	individual	SORBI_3001G037600	2
LIN	individual	SORBI_3001G038300	2
LIN	individual	SORBI_3001G038450	2
LIN	individual	SORBI_3001G039200	2
LIN	individual	SORBI_3001G039300	2
LIN	individual	SORBI_3001G039400	2
LIN	individual	SORBI_3001G039600	2
LIN	individual	SORBI_3001G039700	2
LIN	individual	SORBI_3001G041200	2
LIN	individual	SORBI_3001G056601	2
LIN	individual	SORBI_3001G057100	2
LIN	individual	SORBI_3001G097900	2
LIN	individual	SORBI_3001G105900	2
LIN	individual	SORBI_3001G106000	2
LIN	individual	SORBI_3001G115400	2
LIN	individual	SORBI_3001G116800	2
LIN	individual	SORBI_3001G116900	2
LIN	individual	SORBI_3001G117000	2
LIN	individual	SORBI_3001G117100	2
LIN	individual	SORBI_3001G117200	2
LIN	individual	SORBI_3001G118200	2
LIN	individual	SORBI_3001G118300	2
LIN	individual	SORBI_3001G118700	2
LIN	individual	SORBI_3001G119400	2
LIN	individual	SORBI_3001G119800	2
LIN	individual	SORBI_3001G120400	2
LIN	individual	SORBI_3001G125800	2
LIN	individual	SORBI_3001G126900	2
LIN	individual	SORBI_3001G127300	2
LIN	individual	SORBI_3001G127400	2
LIN	individual	SORBI_3001G127500	2
LIN	individual	SORBI_3001G127600	2
LIN	individual	SORBI_3001G127700	2
LIN	individual	SORBI_3001G127800	2
LIN	individual	SORBI_3001G128100	2
LIN	individual	SORBI_3001G128200	2
LIN	individual	SORBI_3001G128300	2
LIN	individual	SORBI_3001G128500	2
LIN	individual	SORBI_3001G128900	2
LIN	individual	SORBI_3001G129000	2
LIN	individual	SORBI_3001G155400	2
LIN	individual	SORBI_3001G155500	2
LIN	individual	SORBI_3001G155600	2
LIN	individual	SORBI_3001G155700	2
LIN	individual	SORBI_3001G156600	2
LIN	individual	SORBI_3001G156900	2
LIN	individual	SORBI_3001G157300	2
LIN	individual	SORBI_3001G157400	2
LIN	individual	SORBI_3001G157800	2
LIN	individual	SORBI_3001G157900	2
LIN	individual	SORBI_3001G158000	2
LIN	individual	SORBI_3001G158100	2
LIN	individual	SORBI_3001G158200	2
LIN	individual	SORBI_3001G158300	2
LIN	individual	SORBI_3001G158400	2
LIN	individual	SORBI_3001G167900	2
LIN	individual	SORBI_3001G168400	2
LIN	individual	SORBI_3001G168600	2
LIN	individual	SORBI_3001G168700	2
LIN	individual	SORBI_3001G168900	2
LIN	individual	SORBI_3001G171200	2
LIN	individual	SORBI_3001G171300	2
LIN	individual	SORBI_3001G171500	2
LIN	individual	SORBI_3001G171600	2
LIN	individual	SORBI_3001G182800	2
LIN	individual	SORBI_3001G183100	2
LIN	individual	SORBI_3001G183200	2
LIN	individual	SORBI_3001G186401	2
LIN	individual	SORBI_3001G186500	2
LIN	individual	SORBI_3001G186600	2
LIN	individual	SORBI_3001G186700	2
LIN	individual	SORBI_3001G190200	2
LIN	individual	SORBI_3001G190400	2
LIN	individual	SORBI_3001G190500	2
LIN	individual	SORBI_3001G190600	2
LIN	individual	SORBI_3001G190700	2
LIN	individual	SORBI_3001G190900	2
LIN	individual	SORBI_3001G191100	2
LIN	individual	SORBI_3001G191700	2
LIN	individual	SORBI_3001G191800	2
LIN	individual	SORBI_3001G210600	2
LIN	individual	SORBI_3001G210900	2
LIN	individual	SORBI_3001G211000	2
LIN	individual	SORBI_3001G211200	2
LIN	individual	SORBI_3001G212451	2
LIN	individual	SORBI_3001G212600	2
LIN	individual	SORBI_3001G213300	2
LIN	individual	SORBI_3001G213400	2
LIN	individual	SORBI_3001G213666	2
LIN	individual	SORBI_3001G223100	2
LIN	individual	SORBI_3001G249000	2
LIN	individual	SORBI_3001G249200	2
LIN	individual	SORBI_3001G249233	2
LIN	individual	SORBI_3001G249266	2
LIN	individual	SORBI_3001G249300	2
LIN	individual	SORBI_3001G249400	2
LIN	individual	SORBI_3001G249700	2
LIN	individual	SORBI_3001G249900	2
LIN	individual	SORBI_3001G250000	2
LIN	individual	SORBI_3001G250150	2
LIN	individual	SORBI_3001G250900	2
LIN	individual	SORBI_3001G251000	2
LIN	individual	SORBI_3001G251100	2
LIN	individual	SORBI_3001G252000	2
LIN	individual	SORBI_3001G252300	2
LIN	individual	SORBI_3001G252700	2
LIN	individual	SORBI_3001G256750	2
LIN	individual	SORBI_3001G257200	2
LIN	individual	SORBI_3001G257300	2
LIN	individual	SORBI_3001G257400	2
LIN	individual	SORBI_3001G257600	2
LIN	individual	SORBI_3001G257650	2
LIN	individual	SORBI_3001G258000	2
LIN	individual	SORBI_3001G258801	2
LIN	individual	SORBI_3001G258900	2
LIN	individual	SORBI_3001G259100	2
LIN	individual	SORBI_3001G259200	2
LIN	individual	SORBI_3001G259300	2
LIN	individual	SORBI_3001G259500	2
LIN	individual	SORBI_3001G261557	2
LIN	individual	SORBI_3001G261585	2
LIN	individual	SORBI_3001G261597	2
LIN	individual	SORBI_3001G262601	2
LIN	individual	SORBI_3001G262700	2
LIN	individual	SORBI_3001G262800	2
LIN	individual	SORBI_3001G262900	2
LIN	individual	SORBI_3001G264201	2
LIN	individual	SORBI_3001G264300	2
LIN	individual	SORBI_3001G269100	2
LIN	individual	SORBI_3001G269200	2
LIN	individual	SORBI_3001G269300	2
LIN	individual	SORBI_3001G269400	2
LIN	individual	SORBI_3001G269501	2
LIN	individual	SORBI_3001G269600	2
LIN	individual	SORBI_3001G269800	2
LIN	individual	SORBI_3001G273400	2
LIN	individual	SORBI_3001G273500	2
LIN	individual	SORBI_3001G282500	2
LIN	individual	SORBI_3001G286700	2
LIN	individual	SORBI_3001G286800	2
LIN	individual	SORBI_3001G287000	2
LIN	individual	SORBI_3001G287301	2
LIN	individual	SORBI_3001G287400	2
LIN	individual	SORBI_3001G287700	2
LIN	individual	SORBI_3001G328000	2
LIN	individual	SORBI_3001G328100	2
LIN	individual	SORBI_3001G328200	2
LIN	individual	SORBI_3001G328850	2
LIN	individual	SORBI_3001G329001	2
LIN	individual	SORBI_3001G329300	2
LIN	individual	SORBI_3001G329701	2
LIN	individual	SORBI_3001G329901	2
LIN	individual	SORBI_3001G330925	2
LIN	individual	SORBI_3001G331000	2
LIN	individual	SORBI_3001G331100	2
LIN	individual	SORBI_3001G331900	2
LIN	individual	SORBI_3001G332050	2
LIN	individual	SORBI_3001G332100	2
LIN	individual	SORBI_3001G332500	2
LIN	individual	SORBI_3001G332700	2
LIN	individual	SORBI_3001G332933	2
LIN	individual	SORBI_3001G332966	2
LIN	individual	SORBI_3001G333100	2
LIN	individual	SORBI_3001G333200	2
LIN	individual	SORBI_3001G333300	2
LIN	individual	SORBI_3001G333500	2
LIN	individual	SORBI_3001G333600	2
LIN	individual	SORBI_3001G333700	2
LIN	individual	SORBI_3001G333800	2
LIN	individual	SORBI_3001G333900	2
LIN	individual	SORBI_3001G401700	2
LIN	individual	SORBI_3001G401800	2
LIN	individual	SORBI_3001G402300	2
LIN	individual	SORBI_3001G403200	2
LIN	individual	SORBI_3001G403700	2
LIN	individual	SORBI_3001G404400	2
LIN	individual	SORBI_3001G406700	2
LIN	individual	SORBI_3001G436400	2
LIN	individual	SORBI_3001G436450	2
LIN	individual	SORBI_3001G436500	2
LIN	individual	SORBI_3001G436600	2
LIN	individual	SORBI_3001G436850	2
LIN	individual	SORBI_3001G436900	2
LIN	individual	SORBI_3001G437100	2
LIN	individual	SORBI_3001G437200	2
LIN	individual	SORBI_3001G454000	2
LIN	individual	SORBI_3001G454100	2
LIN	individual	SORBI_3001G454700	2
LIN	individual	SORBI_3001G456000	2
LIN	individual	SORBI_3001G465300	2
LIN	individual	SORBI_3001G467000	2
LIN	individual	SORBI_3001G467400	2
LIN	individual	SORBI_3001G467500	2
LIN	individual	SORBI_3001G471600	2
LIN	individual	SORBI_3001G471900	2
LIN	individual	SORBI_3001G472000	2
LIN	individual	SORBI_3001G472800	2
LIN	individual	SORBI_3001G473100	2
LIN	individual	SORBI_3001G473200	2
LIN	individual	SORBI_3001G512100	2
LIN	individual	SORBI_3001G512200	2
LIN	individual	SORBI_3001G512300	2
LIN	individual	SORBI_3001G512400	2
LIN	individual	SORBI_3001G512500	2
LIN	individual	SORBI_3001G512600	2
LIN	individual	SORBI_3001G528400	2
LIN	individual	SORBI_3002G026300	2
LIN	individual	SORBI_3002G026500	2
LIN	individual	SORBI_3002G026700	2
LIN	individual	SORBI_3002G026800	2
LIN	individual	SORBI_3002G027100	2
LIN	individual	SORBI_3002G027166	2
LIN	individual	SORBI_3002G027300	2
LIN	individual	SORBI_3002G027401	2
LIN	individual	SORBI_3002G027500	2
LIN	individual	SORBI_3002G027600	2
LIN	individual	SORBI_3002G027700	2
LIN	individual	SORBI_3002G027800	2
LIN	individual	SORBI_3002G027901	2
LIN	individual	SORBI_3002G029800	2
LIN	individual	SORBI_3002G029900	2
LIN	individual	SORBI_3002G030001	2
LIN	individual	SORBI_3002G030500	2
LIN	individual	SORBI_3002G049750	2
LIN	individual	SORBI_3002G084900	2
LIN	individual	SORBI_3002G085400	2
LIN	individual	SORBI_3002G085700	2
LIN	individual	SORBI_3002G085800	2
LIN	individual	SORBI_3002G100950	2
LIN	individual	SORBI_3002G101100	2
LIN	individual	SORBI_3002G101300	2
LIN	individual	SORBI_3002G113700	2
LIN	individual	SORBI_3002G114000	2
LIN	individual	SORBI_3002G155700	2
LIN	individual	SORBI_3002G161600	2
LIN	individual	SORBI_3002G161700	2
LIN	individual	SORBI_3002G161800	2
LIN	individual	SORBI_3002G161900	2
LIN	individual	SORBI_3002G162000	2
LIN	individual	SORBI_3002G162400	2
LIN	individual	SORBI_3002G162450	2
LIN	individual	SORBI_3002G162500	2
LIN	individual	SORBI_3002G185200	2
LIN	individual	SORBI_3002G185300	2
LIN	individual	SORBI_3002G185600	2
LIN	individual	SORBI_3002G210500	2
LIN	individual	SORBI_3002G220800	2
LIN	individual	SORBI_3002G221400	2
LIN	individual	SORBI_3002G221900	2
LIN	individual	SORBI_3002G222200	2
LIN	individual	SORBI_3002G228500	2
LIN	individual	SORBI_3002G253000	2
LIN	individual	SORBI_3002G253600	2
LIN	individual	SORBI_3002G253800	2
LIN	individual	SORBI_3002G253900	2
LIN	individual	SORBI_3002G254000	2
LIN	individual	SORBI_3002G254100	2
LIN	individual	SORBI_3002G374200	2
LIN	individual	SORBI_3002G379700	2
LIN	individual	SORBI_3002G379800	2
LIN	individual	SORBI_3002G379866	2
LIN	individual	SORBI_3002G379932	2
LIN	individual	SORBI_3002G380100	2
LIN	individual	SORBI_3002G380200	2
LIN	individual	SORBI_3002G380300	2
LIN	individual	SORBI_3002G380500	2
LIN	individual	SORBI_3002G380550	2
LIN	individual	SORBI_3002G380700	2
LIN	individual	SORBI_3003G076200	2
LIN	individual	SORBI_3003G076300	2
LIN	individual	SORBI_3003G076400	2
LIN	individual	SORBI_3003G076700	2
LIN	individual	SORBI_3003G076800	2
LIN	individual	SORBI_3003G076900	2
LIN	individual	SORBI_3003G077001	2
LIN	individual	SORBI_3003G077300	2
LIN	individual	SORBI_3003G077400	2
LIN	individual	SORBI_3003G077800	2
LIN	individual	SORBI_3003G095100	2
LIN	individual	SORBI_3003G095200	2
LIN	individual	SORBI_3003G095301	2
LIN	individual	SORBI_3003G099701	2
LIN	individual	SORBI_3003G099800	2
LIN	individual	SORBI_3003G099900	2
LIN	individual	SORBI_3003G105900	2
LIN	individual	SORBI_3003G106000	2
LIN	individual	SORBI_3003G106100	2
LIN	individual	SORBI_3003G107500	2
LIN	individual	SORBI_3003G107700	2
LIN	individual	SORBI_3003G107900	2
LIN	individual	SORBI_3003G112600	2
LIN	individual	SORBI_3003G113300	2
LIN	individual	SORBI_3003G113400	2
LIN	individual	SORBI_3003G165401	2
LIN	individual	SORBI_3003G165551	2
LIN	individual	SORBI_3003G175950	2
LIN	individual	SORBI_3003G184600	2
LIN	individual	SORBI_3003G184666	2
LIN	individual	SORBI_3003G184699	2
LIN	individual	SORBI_3003G184732	2
LIN	individual	SORBI_3003G184765	2
LIN	individual	SORBI_3003G184800	2
LIN	individual	SORBI_3003G199101	2
LIN	individual	SORBI_3003G199800	2
LIN	individual	SORBI_3003G200700	2
LIN	individual	SORBI_3003G323700	2
LIN	individual	SORBI_3003G323750	2
LIN	individual	SORBI_3003G324000	2
LIN	individual	SORBI_3003G324100	2
LIN	individual	SORBI_3003G324200	2
LIN	individual	SORBI_3003G364600	2
LIN	individual	SORBI_3003G364700	2
LIN	individual	SORBI_3003G364800	2
LIN	individual	SORBI_3003G364900	2
LIN	individual	SORBI_3003G365000	2
LIN	individual	SORBI_3003G365200	2
LIN	individual	SORBI_3003G365300	2
LIN	individual	SORBI_3003G365400	2
LIN	individual	SORBI_3003G365450	2
LIN	individual	SORBI_3003G368300	2
LIN	individual	SORBI_3003G374400	2
LIN	individual	SORBI_3003G375700	2
LIN	individual	SORBI_3003G376800	2
LIN	individual	SORBI_3003G376900	2
LIN	individual	SORBI_3003G382600	2
LIN	individual	SORBI_3003G382800	2
LIN	individual	SORBI_3003G382900	2
LIN	individual	SORBI_3003G383100	2
LIN	individual	SORBI_3003G385100	2
LIN	individual	SORBI_3003G385300	2
LIN	individual	SORBI_3003G385500	2
LIN	individual	SORBI_3003G385600	2
LIN	individual	SORBI_3003G386400	2
LIN	individual	SORBI_3003G386800	2
LIN	individual	SORBI_3003G388000	2
LIN	individual	SORBI_3003G389150	2
LIN	individual	SORBI_3003G389200	2
LIN	individual	SORBI_3003G389300	2
LIN	individual	SORBI_3003G389400	2
LIN	individual	SORBI_3003G389601	2
LIN	individual	SORBI_3003G389700	2
LIN	individual	SORBI_3003G389800	2
LIN	individual	SORBI_3003G392000	2
LIN	individual	SORBI_3003G392100	2
LIN	individual	SORBI_3003G392200	2
LIN	individual	SORBI_3003G406120	2
LIN	individual	SORBI_3003G406600	2
LIN	individual	SORBI_3003G406800	2
LIN	individual	SORBI_3003G406850	2
LIN	individual	SORBI_3003G407200	2
LIN	individual	SORBI_3003G407300	2
LIN	individual	SORBI_3003G407600	2
LIN	individual	SORBI_3003G407800	2
LIN	individual	SORBI_3003G407900	2
LIN	individual	SORBI_3003G408800	2
LIN	individual	SORBI_3003G409000	2
LIN	individual	SORBI_3004G005000	2
LIN	individual	SORBI_3004G011300	2
LIN	individual	SORBI_3004G011566	2
LIN	individual	SORBI_3004G011700	2
LIN	individual	SORBI_3004G012250	2
LIN	individual	SORBI_3004G017100	2
LIN	individual	SORBI_3004G017500	2
LIN	individual	SORBI_3004G017700	2
LIN	individual	SORBI_3004G018400	2
LIN	individual	SORBI_3004G018800	2
LIN	individual	SORBI_3004G019700	2
LIN	individual	SORBI_3004G019800	2
LIN	individual	SORBI_3004G019900	2
LIN	individual	SORBI_3004G020000	2
LIN	individual	SORBI_3004G021600	2
LIN	individual	SORBI_3004G038100	2
LIN	individual	SORBI_3004G040400	2
LIN	individual	SORBI_3004G040500	2
LIN	individual	SORBI_3004G040600	2
LIN	individual	SORBI_3004G040800	2
LIN	individual	SORBI_3004G048700	2
LIN	individual	SORBI_3004G048800	2
LIN	individual	SORBI_3004G049200	2
LIN	individual	SORBI_3004G049300	2
LIN	individual	SORBI_3004G049400	2
LIN	individual	SORBI_3004G049500	2
LIN	individual	SORBI_3004G049600	2
LIN	individual	SORBI_3004G049700	2
LIN	individual	SORBI_3004G049800	2
LIN	individual	SORBI_3004G049900	2
LIN	individual	SORBI_3004G050000	2
LIN	individual	SORBI_3004G050800	2
LIN	individual	SORBI_3004G051166	2
LIN	individual	SORBI_3004G051200	2
LIN	individual	SORBI_3004G051300	2
LIN	individual	SORBI_3004G051401	2
LIN	individual	SORBI_3004G051500	2
LIN	individual	SORBI_3004G051600	2
LIN	individual	SORBI_3004G051700	2
LIN	individual	SORBI_3004G052100	2
LIN	individual	SORBI_3004G052200	2
LIN	individual	SORBI_3004G052300	2
LIN	individual	SORBI_3004G052800	2
LIN	individual	SORBI_3004G053300	2
LIN	individual	SORBI_3004G053800	2
LIN	individual	SORBI_3004G053900	2
LIN	individual	SORBI_3004G054100	2
LIN	individual	SORBI_3004G056900	2
LIN	individual	SORBI_3004G057100	2
LIN	individual	SORBI_3004G057200	2
LIN	individual	SORBI_3004G057300	2
LIN	individual	SORBI_3004G057400	2
LIN	individual	SORBI_3004G066700	2
LIN	individual	SORBI_3004G066800	2
LIN	individual	SORBI_3004G066900	2
LIN	individual	SORBI_3004G076400	2
LIN	individual	SORBI_3004G078700	2
LIN	individual	SORBI_3004G088200	2
LIN	individual	SORBI_3004G088400	2
LIN	individual	SORBI_3004G088450	2
LIN	individual	SORBI_3004G088501	2
LIN	individual	SORBI_3004G088551	2
LIN	individual	SORBI_3004G089200	2
LIN	individual	SORBI_3004G089300	2
LIN	individual	SORBI_3004G089400	2
LIN	individual	SORBI_3004G089801	2
LIN	individual	SORBI_3004G089901	2
LIN	individual	SORBI_3004G090000	2
LIN	individual	SORBI_3004G090300	2
LIN	individual	SORBI_3004G090500	2
LIN	individual	SORBI_3004G090600	2
LIN	individual	SORBI_3004G090900	2
LIN	individual	SORBI_3004G091000	2
LIN	individual	SORBI_3004G096300	2
LIN	individual	SORBI_3004G096900	2
LIN	individual	SORBI_3004G097100	2
LIN	individual	SORBI_3004G097200	2
LIN	individual	SORBI_3004G102301	2
LIN	individual	SORBI_3004G103000	2
LIN	individual	SORBI_3004G108100	2
LIN	individual	SORBI_3004G115700	2
LIN	individual	SORBI_3004G125800	2
LIN	individual	SORBI_3004G130500	2
LIN	individual	SORBI_3004G130600	2
LIN	individual	SORBI_3004G181700	2
LIN	individual	SORBI_3004G309900	2
LIN	individual	SORBI_3004G310000	2
LIN	individual	SORBI_3004G310100	2
LIN	individual	SORBI_3004G310300	2
LIN	individual	SORBI_3004G329000	2
LIN	individual	SORBI_3004G329100	2
LIN	individual	SORBI_3005G028700	2
LIN	individual	SORBI_3005G028800	2
LIN	individual	SORBI_3005G028900	2
LIN	individual	SORBI_3005G061900	2
LIN	individual	SORBI_3005G062200	2
LIN	individual	SORBI_3005G108075	2
LIN	individual	SORBI_3005G108150	2
LIN	individual	SORBI_3005G108400	2
LIN	individual	SORBI_3005G117500	2
LIN	individual	SORBI_3005G117600	2
LIN	individual	SORBI_3005G117700	2
LIN	individual	SORBI_3005G117801	2
LIN	individual	SORBI_3005G118300	2
LIN	individual	SORBI_3005G118400	2
LIN	individual	SORBI_3005G118500	2
LIN	individual	SORBI_3005G118600	2
LIN	individual	SORBI_3005G118800	2
LIN	individual	SORBI_3005G118900	2
LIN	individual	SORBI_3005G119100	2
LIN	individual	SORBI_3005G119250	2
LIN	individual	SORBI_3005G119700	2
LIN	individual	SORBI_3005G119800	2
LIN	individual	SORBI_3005G119900	2
LIN	individual	SORBI_3005G119950	2
LIN	individual	SORBI_3005G120101	2
LIN	individual	SORBI_3005G120201	2
LIN	individual	SORBI_3005G120301	2
LIN	individual	SORBI_3005G120700	2
LIN	individual	SORBI_3005G121200	2
LIN	individual	SORBI_3005G121300	2
LIN	individual	SORBI_3005G175500	2
LIN	individual	SORBI_3005G183450	2
LIN	individual	SORBI_3005G183600	2
LIN	individual	SORBI_3005G183700	2
LIN	individual	SORBI_3005G183900	2
LIN	individual	SORBI_3005G184200	2
LIN	individual	SORBI_3005G198800	2
LIN	individual	SORBI_3006G038400	2
LIN	individual	SORBI_3006G121900	2
LIN	individual	SORBI_3006G210600	2
LIN	individual	SORBI_3006G210700	2
LIN	individual	SORBI_3006G211000	2
LIN	individual	SORBI_3006G213700	2
LIN	individual	SORBI_3006G213900	2
LIN	individual	SORBI_3006G214000	2
LIN	individual	SORBI_3006G214200	2
LIN	individual	SORBI_3006G214300	2
LIN	individual	SORBI_3006G214400	2
LIN	individual	SORBI_3006G214500	2
LIN	individual	SORBI_3006G215500	2
LIN	individual	SORBI_3006G216000	2
LIN	individual	SORBI_3006G216900	2
LIN	individual	SORBI_3006G217000	2
LIN	individual	SORBI_3006G218100	2
LIN	individual	SORBI_3006G219100	2
LIN	individual	SORBI_3006G219200	2
LIN	individual	SORBI_3006G219300	2
LIN	individual	SORBI_3006G219801	2
LIN	individual	SORBI_3006G219900	2
