GeneID	GeneName	conditions	layers	best_p	max_r2	max_nphen
SORBI_3010G151801	Ovule protein	LIN	individual	6.268769e-11	0.82611	1
SORBI_3010G151900	Uncharacterized protein	LIN	individual	6.268769e-11	1.0	1
SORBI_3010G152000	Trichome birefringence-like N-terminal domain-containing protein	LIN	individual	6.268769e-11	0.625471	1
SORBI_3010G152100	Uncharacterized protein	LIN	individual	6.268769e-11	0.663757	1
SORBI_3010G152200	Uncharacterized protein	LIN	individual	6.268769e-11	0.531693	1
SORBI_3010G152250	CCHC-type domain-containing protein	LIN	individual	6.268769e-11	0.51652	1
SORBI_3010G152300	Glycosyltransferase	LIN	individual	6.268769e-11	0.587278	1
SORBI_3010G152400	Glycosyltransferase	LIN	individual	6.268769e-11	0.756049	1
SORBI_3008G043600	Exocyst subunit Exo70 family protein	LIN	individual	6.511183e-11	1.0	1
SORBI_3007G038000	Protein kinase domain-containing protein	LIN	individual	6.732416e-11	0.755929	1
SORBI_3007G038366	DUF4220 domain-containing protein	LIN	individual	6.732416e-11	0.7322	1
SORBI_3007G038432	DUF4220 domain-containing protein	LIN	individual	6.732416e-11	0.724675	1
SORBI_3010G148501	Uncharacterized protein	LIN	individual	7.312654e-11	0.987493	1
SORBI_3009G083900	DNA (cytosine-5-)-methyltransferase	LIN	individual	7.713009e-11	0.918203	1
SORBI_3009G245400		LIN	individual	7.778789e-11	0.540804	1
SORBI_3009G245500		LIN	individual	7.778789e-11	0.515331	1
SORBI_3009G246200	rRNA N-glycosidase	LIN	individual	7.778789e-11	0.674871	1
SORBI_3009G247500	Transcription repressor	LIN	individual	7.778789e-11	0.700292	1
SORBI_3009G249500	Mitochondrial carrier protein	LIN	individual	7.778789e-11	0.481362	1
SORBI_3009G249700	Sec1 family domain-containing protein MIP3	LIN	individual	7.778789e-11	0.949111	1
SORBI_3009G250100	Probable zinc-ribbon domain-containing protein	LIN	individual	7.778789e-11	1.0	1
SORBI_3010G140575	CCHC-type domain-containing protein	LIN	individual	8.013081e-11	0.968398	1
SORBI_3006G163200	COBRA-like protein	LIN	individual	8.146456e-11	0.696446	1
SORBI_3006G163300	Aldehyde dehydrogenase	LIN	individual	8.146456e-11	1.0	1
SORBI_3006G163401	Protein kinase domain-containing protein	LIN	individual	8.146456e-11	1.0	1
SORBI_3002G023700	DUF4220 domain-containing protein	LIN	individual	8.166216e-11	0.463603	1
SORBI_3007G204300	Glycosyl transferase 64 domain-containing protein	LIN	individual	8.450428e-11	0.877755	1
SORBI_3007G204350	Piwi domain-containing protein	LIN	individual	8.450428e-11	1.0	1
SORBI_3007G204400	Uncharacterized protein	LIN	individual	8.450428e-11	0.667786	1
SORBI_3007G204500	DUF295 domain-containing protein	LIN	individual	8.450428e-11	0.842973	1
SORBI_3010G124166	Uncharacterized protein	LIN	individual	8.552788e-11	0.499254	1
SORBI_3010G138000	Photolyase_cryptochrome alpha_beta domain-containing protein	LIN	individual	8.718445e-11	0.987444	1
SORBI_3010G138200	DFDF domain-containing protein	LIN	individual	8.718445e-11	0.982721	1
SORBI_3010G138300	Protein MIZU-KUSSEI 1	LIN	individual	8.718445e-11	0.939466	1
SORBI_3010G138350	Uncharacterized protein	LIN	individual	8.718445e-11	0.974611	1
SORBI_3009G085900	Uncharacterized protein	LIN	individual	8.911286e-11	0.559445	1
SORBI_3009G086200		LIN	individual	8.911286e-11	0.882397	1
SORBI_3009G086300	TF-B3 domain-containing protein	LIN	individual	8.911286e-11	0.884538	1
SORBI_3009G086400		LIN	individual	8.911286e-11	0.885811	1
SORBI_3009G086600	Replication factor A C-terminal domain-containing protein	LIN	individual	8.911286e-11	0.859644	1
SORBI_3009G086700	Uncharacterized protein	LIN	individual	8.911286e-11	0.829374	1
SORBI_3009G086800	NAC domain-containing protein	LIN	individual	8.911286e-11	0.886347	1
SORBI_3009G086900	Uncharacterized protein	LIN	individual	8.911286e-11	0.817235	1
SORBI_3009G087000	DNA replication licensing factor MCM6	LIN	individual	8.911286e-11	0.865154	1
SORBI_3009G087200	Protein kinase domain-containing protein	LIN	individual	8.911286e-11	0.865154	1
SORBI_3009G087300	TF-B3 domain-containing protein	LIN	individual	8.911286e-11	0.881256	1
SORBI_3008G092600		LIN	individual	8.930492e-11	0.878329	1
SORBI_3005G181800		LIN	individual	8.937734e-11	0.463858	1
SORBI_3008G076401		LIN	individual	9.263409e-11	0.4204	1
SORBI_3007G112500		LIN	individual	9.340186e-11	0.449256	1
SORBI_3001G300450	Uncharacterized protein	LIN	individual	9.4416e-11	0.468635	1
SORBI_3001G300500	Uncharacterized protein	LIN	individual	9.4416e-11	0.864424	1
SORBI_3001G300800	Uncharacterized protein	LIN	individual	9.4416e-11	0.864424	1
SORBI_3006G033260	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein	LIN	individual	9.583186e-11	0.927133	1
SORBI_3006G033320		LIN	individual	9.583186e-11	0.909355	1
SORBI_3010G126700	Peptidase A1 domain-containing protein	LIN	individual	9.595744e-11	0.506202	1
SORBI_3010G127200	Protein kinase domain-containing protein	LIN	individual	9.595744e-11	0.5725	1
SORBI_3010G127500	Uncharacterized protein	LIN	individual	9.595744e-11	0.558874	1
SORBI_3010G127700	DUF834 domain-containing protein	LIN	individual	9.595744e-11	0.434285	1
SORBI_3007G091400		LIN	individual	9.705434e-11	0.82923	1
SORBI_3007G091600		LIN	individual	9.705434e-11	0.82923	1
SORBI_3003G139900		LIN	individual	9.815005e-11	0.438685	1
SORBI_3003G140100		LIN	individual	9.815005e-11	0.444837	1
SORBI_3010G137366	Uncharacterized protein	LIN	individual	9.841433e-11	0.826551	1
SORBI_3010G137400	Protein kinase domain-containing protein	LIN	individual	9.841433e-11	0.974519	1
SORBI_3008G070200	Trehalose 6-phosphate phosphatase	LIN	individual	1.027818e-10	0.793655	1
SORBI_3008G070500	AIG1-type G domain-containing protein	LIN	individual	1.027818e-10	0.680718	1
SORBI_3008G070600	XS domain-containing protein	LIN	individual	1.027818e-10	0.757845	1
SORBI_3008G070650	CCHC-type domain-containing protein	LIN	individual	1.027818e-10	0.625828	1
SORBI_3008G070700	XS domain-containing protein	LIN	individual	1.027818e-10	0.875965	1
SORBI_3005G110800	Wound-induced basic protein	LIN	individual	1.054181e-10	0.780207	1
SORBI_3005G110900		LIN	individual	1.054181e-10	0.770498	1
SORBI_3005G111000	Protein kinase domain-containing protein	LIN	individual	1.054181e-10	0.795828	1
SORBI_3004G275600	Peptidase M20 dimerisation domain-containing protein	LIN	individual	1.077139e-10	0.618792	1
SORBI_3004G275700	MHD domain-containing protein	LIN	individual	1.077139e-10	0.426357	1
SORBI_3004G275800	U-box domain-containing protein	LIN	individual	1.077139e-10	0.618792	1
SORBI_3004G276200	Uncharacterized protein	LIN	individual	1.077139e-10	0.868037	1
SORBI_3004G276400	Protein PHOTOPERIOD-INDEPENDENT EARLY FLOWERING 1	LIN	individual	1.077139e-10	1.0	1
SORBI_3004G276600	PH domain-containing protein	LIN	individual	1.077139e-10	0.98945	1
SORBI_3004G276900	leucine--tRNA ligase	LIN	individual	1.077139e-10	0.436247	1
SORBI_3005G109101	Uncharacterized protein	LIN	individual	1.082675e-10	0.797344	1
SORBI_3009G069200	Tyrosine-protein kinase ephrin type A_B receptor-like domain-containing protein	LIN	individual	1.093331e-10	0.898272	1
SORBI_3009G069300		LIN	individual	1.093331e-10	0.470469	1
SORBI_3009G069450	Uncharacterized protein	LIN	individual	1.093331e-10	0.453306	1
SORBI_3009G069500	Histidine-containing phosphotransfer protein	LIN	individual	1.093331e-10	0.621475	1
SORBI_3010G121600	Fe2OG dioxygenase domain-containing protein	LIN	individual	1.094089e-10	0.485681	1
SORBI_3008G092866	Aminotransferase-like plant mobile domain-containing protein	LIN	individual	1.113436e-10	0.876031	1
SORBI_3010G136900	ABC transporter domain-containing protein	LIN	individual	1.113844e-10	1.0	1
SORBI_3010G136950	Uncharacterized protein	LIN	individual	1.113844e-10	1.0	1
SORBI_3010G137000	Uncharacterized protein	LIN	individual	1.113844e-10	1.0	1
SORBI_3009G251400	Phospholipase_carboxylesterase_thioesterase domain-containing protein	LIN	individual	1.131779e-10	0.526322	1
SORBI_3009G251500		LIN	individual	1.131779e-10	0.532063	1
SORBI_3009G251800		LIN	individual	1.131779e-10	0.497756	1
SORBI_3010G112200		LIN	individual	1.14374e-10	0.827756	1
SORBI_3010G112401	Uncharacterized protein	LIN	individual	1.14374e-10	0.549369	1
SORBI_3010G112500	Uncharacterized protein	LIN	individual	1.14374e-10	0.525933	1
SORBI_3010G112600		LIN	individual	1.14374e-10	0.837847	1
SORBI_3010G113100	Glycosyltransferase	LIN	individual	1.14374e-10	0.599217	1
SORBI_3010G113150	CCHC-type domain-containing protein	LIN	individual	1.14374e-10	0.499287	1
SORBI_3003G203700	Uncharacterized protein	LIN	individual	1.149669e-10	0.577087	1
SORBI_3005G143400	Transcription factor CBF_NF-Y_archaeal histone domain-containing protein	LIN	individual	1.167477e-10	0.541069	1
SORBI_3005G143800	Uncharacterized protein	LIN	individual	1.167477e-10	0.732995	1
SORBI_3005G144101	Glycosyltransferase 6	LIN	individual	1.167477e-10	0.478738	1
SORBI_3010G121500	Tudor domain-containing protein	LIN	individual	1.200074e-10	0.482546	1
SORBI_3009G147500	Potassium channel	LIN	individual	1.218852e-10	1.0	1
SORBI_3009G150000		LIN	individual	1.218852e-10	0.426312	1
SORBI_3003G198500	Dilute domain-containing protein	LIN	individual	1.220213e-10	1.0	1
SORBI_3003G198550	Uncharacterized protein	LIN	individual	1.220213e-10	1.0	1
SORBI_3009G066400	MAR-binding filament-like protein 1	LIN	individual	1.238926e-10	0.446778	1
SORBI_3005G118700	Cathepsin propeptide inhibitor domain-containing protein	LIN	individual	1.291576e-10	0.520818	1
SORBI_3005G119001		LIN	individual	1.291576e-10	0.674547	1
SORBI_3002G025500	DUF4220 domain-containing protein	LIN	individual	1.303757e-10	1.0	1
SORBI_3010G137100	Uncharacterized protein	LIN	individual	1.333299e-10	0.450031	1
SORBI_3009G183000	Ovule protein	LIN	individual	1.339081e-10	0.806093	1
SORBI_3009G183101	Uncharacterized protein	LIN	individual	1.339081e-10	0.806093	1
SORBI_3009G185100		LIN	individual	1.339081e-10	0.42834	1
SORBI_3005G110562	Uncharacterized protein	LIN	individual	1.340995e-10	0.645842	1
SORBI_3010G107300	Uncharacterized protein	LIN	individual	1.346217e-10	0.79167	1
SORBI_3010G107400	3-ketoacyl-CoA synthase	LIN	individual	1.346217e-10	0.431035	1
SORBI_3010G107601	Uncharacterized protein ycf70	LIN	individual	1.346217e-10	0.432811	1
SORBI_3010G107800		LIN	individual	1.346217e-10	0.43976	1
SORBI_3010G107901		LIN	individual	1.346217e-10	0.446965	1
SORBI_3010G108100	3-ketoacyl-CoA synthase	LIN	individual	1.346217e-10	0.449422	1
SORBI_3010G108401	Uncharacterized protein	LIN	individual	1.346217e-10	0.459912	1
SORBI_3010G108800		LIN	individual	1.346217e-10	0.471577	1
SORBI_3002G306100	Ubiquinol-cytochrome c chaperone domain-containing protein	LIN	individual	1.364107e-10	1.0	1
SORBI_3002G306201	peptidylprolyl isomerase	LIN	individual	1.364107e-10	1.0	1
SORBI_3002G306300	Nucleobase-ascorbate transporter 11	LIN	individual	1.364107e-10	1.0	1
SORBI_3002G306400	RanBP2-type domain-containing protein	LIN	individual	1.364107e-10	0.969346	1
SORBI_3002G306500	Uncharacterized protein	LIN	individual	1.364107e-10	0.975778	1
SORBI_3002G306600	PCI domain-containing protein	LIN	individual	1.364107e-10	1.0	1
SORBI_3002G306700	VASt domain-containing protein	LIN	individual	1.364107e-10	0.977691	1
SORBI_3002G306800	FAD-binding domain-containing protein	LIN	individual	1.364107e-10	0.977691	1
SORBI_3002G307300		LIN	individual	1.364107e-10	0.744135	1
SORBI_3002G307400		LIN	individual	1.364107e-10	0.847008	1
SORBI_3002G307500		LIN	individual	1.364107e-10	0.847008	1
SORBI_3002G307600		LIN	individual	1.364107e-10	0.847008	1
SORBI_3001G495500	3-ketoacyl-CoA synthase	LIN	individual	1.382229e-10	0.743556	1
SORBI_3010G137300	Protein kinase domain-containing protein	LIN	individual	1.4097e-10	1.0	1
SORBI_3001G261300	Uncharacterized protein	LIN	individual	1.430993e-10	0.487403	1
SORBI_3005G079400	histone deacetylase	LIN	individual	1.441637e-10	0.877287	1
SORBI_3005G079800	Transcriptional corepressor SEUSS	LIN	individual	1.441637e-10	0.41952	1
SORBI_3005G080501	Uncharacterized protein	LIN	individual	1.441637e-10	0.855547	1
SORBI_3005G080600	Uncharacterized protein	LIN	individual	1.441637e-10	0.933315	1
SORBI_3009G193066		LIN	individual	1.446271e-10	0.446607	1
SORBI_3009G194400	Uncharacterized protein	LIN	individual	1.446271e-10	0.511309	1
SORBI_3009G194900	X8 domain-containing protein	LIN	individual	1.446271e-10	0.643797	1
SORBI_3009G128901	Uncharacterized protein	LIN	individual	1.4879e-10	1.0	1
SORBI_3009G129000	RING-type E3 ubiquitin transferase	LIN	individual	1.4879e-10	1.0	1
SORBI_3009G129400		LIN	individual	1.4879e-10	0.653577	1
SORBI_3009G129500		LIN	individual	1.4879e-10	0.462795	1
SORBI_3008G093700	Uncharacterized protein	LIN	individual	1.489627e-10	0.915877	1
SORBI_3010G058200	sulfiredoxin	LIN	individual	1.516443e-10	0.737669	1
SORBI_3010G058300	DCD domain-containing protein	LIN	individual	1.516443e-10	0.727547	1
SORBI_3005G120400	CBS domain-containing protein	LIN	individual	1.534641e-10	0.935815	1
SORBI_3002G336000	PB1 domain-containing protein	LIN	individual	1.535191e-10	0.790111	1
SORBI_3002G336500	FBD domain-containing protein	LIN	individual	1.535191e-10	0.552411	1
SORBI_3002G336600	Uncharacterized protein	LIN	individual	1.535191e-10	0.552411	1
SORBI_3001G397700	J domain-containing protein	LIN	individual	1.535333e-10	1.0	1
SORBI_3003G407400	Uncharacterized protein	LIN	individual	1.543008e-10	1.0	1
SORBI_3002G256200		LIN	individual	1.550276e-10	0.644833	1
SORBI_3002G256250		LIN	individual	1.550276e-10	0.644833	1
SORBI_3002G256300		LIN	individual	1.550276e-10	0.638608	1
SORBI_3002G256400		LIN	individual	1.550276e-10	0.638608	1
SORBI_3002G256500	Nucleolus and neural progenitor protein-like N-terminal domain-containing protein	LIN	individual	1.550276e-10	0.638608	1
SORBI_3002G256601	RING-type domain-containing protein	LIN	individual	1.550276e-10	0.728193	1
SORBI_3002G256700	Uncharacterized protein	LIN	individual	1.550276e-10	0.655916	1
SORBI_3002G256900	Acyl-[acyl-carrier-protein] hydrolase	LIN	individual	1.550276e-10	0.588671	1
SORBI_3002G257001	Auxin efflux carrier component	LIN	individual	1.550276e-10	1.0	1
SORBI_3002G257100	Nucleotide-diphospho-sugar transferase domain-containing protein	LIN	individual	1.550276e-10	0.556562	1
SORBI_3002G257200	Uridine kinase	LIN	individual	1.550276e-10	0.736871	1
SORBI_3002G257400	Uncharacterized protein	LIN	individual	1.550276e-10	0.543569	1
SORBI_3002G257500		LIN	individual	1.550276e-10	0.711483	1
SORBI_3002G257750		LIN	individual	1.550276e-10	0.499236	1
SORBI_3001G514500		LIN	individual	1.558673e-10	0.647887	1
SORBI_3010G144700	Uncharacterized protein	LIN	individual	1.560662e-10	0.979156	1
SORBI_3010G144800	Uncharacterized protein	LIN	individual	1.560662e-10	0.967185	1
SORBI_3010G144900	Fiber protein Fb34	LIN	individual	1.560662e-10	0.967239	1
SORBI_3001G356100	Transferase transferring acyl groups	LIN	individual	1.566776e-10	0.416516	1
SORBI_3001G357000	C2H2-type domain-containing protein	LIN	individual	1.566776e-10	0.938573	1
SORBI_3008G191000		LIN	individual	1.581828e-10	0.475676	1
SORBI_3008G192800	Protein kinase domain-containing protein	LIN	individual	1.581828e-10	0.406809	1
SORBI_3008G192900	Cyclic nucleotide-binding domain-containing protein	LIN	individual	1.581828e-10	0.54924	1
SORBI_3008G193300	SUT4	LIN	individual	1.581828e-10	0.500266	1
SORBI_3001G338100	Uncharacterized protein	LIN	individual	1.595598e-10	1.0	1
SORBI_3001G338400	Hexosyltransferase	LIN	individual	1.595598e-10	0.976776	1
SORBI_3001G338500	ACT domain-containing protein ACR	LIN	individual	1.595598e-10	0.693428	1
SORBI_3001G338800	DEK-C domain-containing protein	LIN	individual	1.595598e-10	0.554951	1
SORBI_3001G339000	Uncharacterized protein	LIN	individual	1.595598e-10	0.807306	1
SORBI_3001G339100	Glucose-6-phosphate 1-dehydrogenase	LIN	individual	1.595598e-10	1.0	1
SORBI_3003G244800	Uncharacterized protein	LIN	individual	1.609175e-10	0.899255	1
SORBI_3003G244850	Uncharacterized protein	LIN	individual	1.609175e-10	0.899321	1
SORBI_3003G245101	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	LIN	individual	1.609175e-10	0.549585	1
SORBI_3003G245500	F-box domain-containing protein	LIN	individual	1.609175e-10	1.0	1
SORBI_3010G145650	Uncharacterized protein	LIN	individual	1.610997e-10	0.98375	1
SORBI_3010G145800	K Homology domain-containing protein	LIN	individual	1.610997e-10	1.0	1
SORBI_3010G146000	Uncharacterized protein	LIN	individual	1.610997e-10	0.97889	1
SORBI_3010G146300	Xyloglucan endotransglucosylase_hydrolase	LIN	individual	1.610997e-10	0.989112	1
SORBI_3001G261505		LIN	individual	1.626457e-10	0.755617	1
SORBI_3001G261513	Uncharacterized protein	LIN	individual	1.626457e-10	0.691865	1
SORBI_3010G182300		LIN	individual	1.628577e-10	0.470885	1
SORBI_3009G248200	Secreted protein	LIN	individual	1.636958e-10	1.0	1
SORBI_3002G158300		LIN	individual	1.666575e-10	0.858362	1
SORBI_3004G131300		LIN	individual	1.699134e-10	0.781087	1
SORBI_3002G068000	Glucose_Sorbosone dehydrogenase domain-containing protein	LIN	individual	1.735152e-10	1.0	1
SORBI_3003G146100		LIN	individual	1.775104e-10	0.636839	1
SORBI_3001G534300	Myb-like domain-containing protein	LIN	individual	1.834641e-10	1.0	1
SORBI_3001G536300	NAB domain-containing protein	LIN	individual	1.834641e-10	0.9222	1
SORBI_3009G018300		LIN	individual	1.836467e-10	0.792887	1
SORBI_3009G020200		LIN	individual	1.836467e-10	0.540306	1
SORBI_3006G035200	Uncharacterized protein	LIN	individual	1.856266e-10	0.864932	1
SORBI_3009G018800	Uncharacterized protein	LIN	individual	1.862778e-10	0.765939	1
SORBI_3010G138400	Protein DETOXIFICATION	LIN	individual	1.866673e-10	1.0	1
SORBI_3010G138500	Receptor-like serine_threonine-protein kinase	LIN	individual	1.866673e-10	0.966874	1
SORBI_3010G138600	Uncharacterized protein	LIN	individual	1.866673e-10	0.966874	1
SORBI_3001G293400	RING-type domain-containing protein	LIN	individual	1.887888e-10	1.0	1
SORBI_3001G294200	Casein kinase II subunit beta	LIN	individual	1.887888e-10	0.487176	1
SORBI_3004G218900	Long-chain-alcohol oxidase	LIN	individual	2.004218e-10	1.0	1
SORBI_3005G101000	Uncharacterized protein	LIN	individual	2.010185e-10	0.84415	1
SORBI_3005G101100	F-box domain-containing protein	LIN	individual	2.010185e-10	0.891867	1
SORBI_3005G101200	Protein kinase domain-containing protein	LIN	individual	2.010185e-10	0.884949	1
SORBI_3005G101300		LIN	individual	2.010185e-10	0.883365	1
SORBI_3005G101400		LIN	individual	2.010185e-10	0.884949	1
SORBI_3005G101800		LIN	individual	2.010185e-10	0.92906	1
SORBI_3009G076800	DUF641 domain-containing protein	LIN	individual	2.07562e-10	0.498762	1
SORBI_3009G076900	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual	2.07562e-10	0.839618	1
SORBI_3009G077000	Uncharacterized protein	LIN	individual	2.07562e-10	0.400671	1
